Well no,Dia,Dev(deg),LiquidFlowrate,Gasflowrate,Area (m2),z,GasDens,Condesnate Presence,Water presence,LiquidDens,GasVis,LiqVis,g (m/s2),Test Vg,P/T,Test status,Vsg,Vsl,Rel,Reg,film thickness,"d(0,90)","d(15,90)","d(30,90)","d(45,90)","d(60,90)","d(90,90)","d(120,90)","d(150,90)","d(180,90)","d(210,90)","d(270,90)","d(360,90)",friction_factor,critical_film_thickness,Qcr,ΔQ
197,0.0620014,90,42240.77907,110152.5348,0.003019597,1.005380011,40.0,1,0,738.5741389,2.5e-05,0.015,9.81,1.8965464,0.077352128,Unloaded,422.2104597981784,161.90729324349573,494277.3915646755,41884223.36340924,4.373805246417789e-05,-2.1869026232088947e-05,-1.9633519235925587e-05,-1.307934435487404e-05,-2.653157775791872e-06,1.0934513116044478e-05,4.373805246417789e-05,7.654159181231131e-05,0.0001005554492832,0.0001093451311604,0.0001005554492832,4.37380524641779e-05,-2.1869026232088947e-05,0.0076389922784882,0.0001093451311604,11176.303495629556,-98976.23130437043
198,0.0620014,90,34552.7401,90104.20715,0.003019597,0.994397077,40.0,1,0,738.5741389,2.5e-05,0.015,9.81,1.522206502,0.077972657,Questionable,345.36598544577305,132.43933343336877,404316.3649926537,34261079.37602808,4.924210416287092e-05,-2.462105208143546e-05,-2.210422606472928e-05,-1.4725265548397596e-05,-2.9870344973196093e-06,1.2310526040717736e-05,4.924210416287092e-05,8.617368228502411e-05,0.0001132094738741,0.0001231052604071,0.0001132094738741,4.9242104162870936e-05,-2.462105208143546e-05,0.0079723070825267,0.0001231052604071,233674.7500286069,143570.5428786069
199,0.050673,90,21799.78868,105508.5719,0.002016969,0.915871363,40.0,1,0,746.3691166,2.5e-05,0.015,9.81,2.44702232,0.078315018,Unloaded,605.4412393896981,125.09401690473184,315410.0714456596,49087238.277750686,4.052824444277918e-05,-2.026412222138959e-05,-1.819267255937605e-05,-1.2119489444569228e-05,-2.4584502698335776e-06,1.01320611106948e-05,4.052824444277918e-05,7.092442777486356e-05,9.317597833012758e-05,0.0001013206111069,9.317597833012758e-05,4.052824444277919e-05,-2.026412222138959e-05,0.0079928177055687,0.0001013206111069,76067.87331784525,-29440.698582154742
200,0.0620014,90,27603.10036,71981.42507,0.003019597,1.366424762,40.0,1,0,738.5741389,2.5e-05,0.015,9.81,1.661419171,0.078422005,Loaded,275.90205373769413,105.8016296766224,322995.6630872991,27370101.751379628,5.621809611057167e-05,-2.8109048055285836e-05,-2.523567029643163e-05,-1.6811352965653645e-05,-3.4101993672017877e-06,1.4054524027642923e-05,5.621809611057167e-05,9.83816681935004e-05,0.0001292475451867,0.0001405452402764,0.0001292475451867,5.621809611057168e-05,-2.8109048055285836e-05,0.0083948853322978,0.0001405452402764,234672.74935972143,162691.32428972144
201,0.050673,90,14591.69967,70622.21642,0.002016969,0.935993378,40.0,1,0,746.3691166,2.5e-05,0.015,9.81,1.623768476,0.08073294,Questionable,405.25240241425627,83.73174400825201,211119.8921689872,32856567.98006017,5.13596633815774e-05,-2.56798316907887e-05,-2.3054774553090435e-05,-1.5358496445817724e-05,-3.1154860032802885e-06,1.2839915845394357e-05,5.13596633815774e-05,8.987941091776046e-05,0.0001180778232089,0.0001283991584539,0.0001180778232089,5.135966338157741e-05,-2.56798316907887e-05,0.0087953401562601,0.0001283991584539,197675.06891497347,127052.85249497347
202,0.050673,90,11025.55767,220644.8718,0.002016969,0.734868138,40.0,1,1,836.8269682,2.5e-05,0.015,9.81,3.284800125,0.097893772,Unloaded,1266.1293982273403,63.26810400783553,178856.96011277163,102653719.9941984,2.85032719416722e-05,-1.42516359708361e-05,-1.2794797811630407e-05,-8.523564447024293e-06,-1.7290133722687997e-06,7.125817985418054e-06,2.85032719416722e-05,4.988072589792635e-05,6.55301083303687e-05,7.12581798541805e-05,6.55301083303687e-05,2.850327194167221e-05,-1.42516359708361e-05,0.0071022130917862,7.12581798541805e-05,235296.58838536742,14651.716585367423
203,0.050673,90,8802.61733,176159.1052,0.002016969,1.140230011,40.0,1,1,836.8269682,2.5e-05,0.015,9.81,3.889749736,0.102408654,Unloaded,1010.856132932534,50.51217593201482,142796.3486113444,81956980.51854448,3.255292925364227e-05,-1.6276464626821136e-05,-1.4612643377538725e-05,-9.73456629823545e-06,-1.974666280462314e-06,8.138232313410571e-06,3.255292925364227e-05,5.696762619387397e-05,7.484042480551999e-05,8.138232313410568e-05,7.484042480551999e-05,3.255292925364228e-05,-1.6276464626821136e-05,0.0074020583573925,8.138232313410568e-05,53613.33554175451,-122545.76965824548
204,0.050673,90,6834.374169,136770.371,0.002016969,1.008854886,40.0,1,1,836.8269682,2.5e-05,0.015,9.81,2.593477685,0.105511298,Unloaded,784.8312363521702,39.21778006107482,110867.44314680906,63631605.183477625,3.779538608236369e-05,-1.8897693041181845e-05,-1.6965923214918563e-05,-1.1302260657387963e-05,-2.292674612240853e-06,9.448846520590926e-06,3.779538608236369e-05,6.614192564413646e-05,8.689303282211534e-05,9.448846520590924e-05,8.689303282211534e-05,3.77953860823637e-05,-1.8897693041181845e-05,0.0077902754862643,9.448846520590924e-05,158179.4544016251,21409.083401625074
205,0.050673,90,4776.986997,95597.67547,0.002016969,1.006770725,40.0,1,1,836.8269682,2.5e-05,0.015,9.81,1.764280511,0.108185992,Unloaded,548.5694107791345,27.41184792789478,77492.44059612793,44476252.40385773,4.668852510944937e-05,-2.3344262554724685e-05,-2.0957953182394823e-05,-1.396164810556682e-05,-2.832133953285704e-06,1.1672131277362347e-05,4.668852510944937e-05,8.170491894153639e-05,0.0001073386983244,0.0001167213127736,0.0001073386983244,4.668852510944938e-05,-2.3344262554724685e-05,0.0084489927749139,0.0001167213127736,16505.803305379253,-79091.87216462076
206,0.0620014,90,11926.69598,196688.8193,0.003019597,2.169623323,40.0,1,0,710.7384302,2.5e-05,0.015,9.81,3.567680737,0.158448827,Unloaded,753.9007339648967,45.71457027958368,134299.5870963317,74788641.54696184,3.1645915357291395e-05,-1.5822957678645697e-05,-1.4205495052957018e-05,-9.46333458084828e-06,-1.9196466617029844e-06,7.911478839322852e-06,3.1645915357291395e-05,5.538035187525994e-05,7.275516529543107e-05,7.911478839322848e-05,7.275516529543107e-05,3.16459153572914e-05,-1.5822957678645697e-05,0.0069069721090224,7.911478839322848e-05,195130.83954247524,-1557.9797575247649
207,0.0620014,90,8406.723802,138639.2829,0.003019597,2.296646437,40.0,1,0,710.7384302,2.5e-05,0.015,9.81,2.479478512,0.170110489,Questionable,531.3990775208082,32.22265132875281,94663.22754724092,52715978.82399781,3.889866981885981e-05,-1.9449334909429904e-05,-1.74611748606319e-05,-1.1632184535973626e-05,-2.3595999932185905e-06,9.724667454714955e-06,3.889866981885981e-05,6.807267218300466e-05,8.942952417369325e-05,9.724667454714953e-05,8.942952417369325e-05,3.889866981885981e-05,-1.9449334909429904e-05,0.0073459700175615,9.724667454714953e-05,279048.2462862117,140408.96338621172
208,0.0620014,90,5961.630931,98316.09278,0.003019597,1.323744775,40.0,1,0,710.7384302,2.5e-05,0.015,9.81,0.980772622,0.175780839,Loaded,376.8418295009964,22.850703718209417,67130.45874537496,37383553.61219692,4.764300533095231e-05,-2.382150266547616e-05,-2.1386408605839588e-05,-1.4247074062910895e-05,-2.8900328874825147e-06,1.1910751332738085e-05,4.764300533095231e-05,8.337525932916655e-05,0.0001095330847248,0.0001191075133273,0.0001095330847248,4.7643005330952325e-05,-2.382150266547616e-05,0.0078754172398815,0.0001191075133273,233899.89048750052,135583.79770750052
